"","V1","V2","V3","V4","V5"
"1",-1.88584563086257,-0.395989453042433,0.86663656426454,2.10811639446953,3.57040588411569
"2",-1.75538767351817,-0.297648332710251,0.929056004452386,2.13638978746324,3.57044126147948
"3",-1.64137866785793,-0.211706673223524,0.983605212925233,2.16109829501119,3.57047217827938
"4",-1.58965273165695,-0.172714904366012,1.0083542128976,2.1723085557985,3.57048620525571
"5",-1.46814845181988,-0.0811231973151101,1.06648964049768,2.19864147047053,3.57051915466415
"6",-1.3732928289546,-0.00961963846765553,1.11187464425726,2.21919897698565,3.5705448775418
"7",-1.28939915303337,0.053620644111983,1.15201475069511,2.23738076461163,3.57056762778519
"8",-1.19363325644427,0.125810380661294,1.1978352877136,2.25813554946548,3.57059359755226
"9",-1.15184385628054,0.157311843042464,1.21783001261829,2.26719232270885,3.57060492999628
"10",-1.05853296708716,0.227650959052023,1.26247591691638,2.28741504812545,3.57063023404628
"11",-0.962340345706506,0.300162367038408,1.30850062642887,2.30826231458046,3.57065631958673
"12",-0.814671123867015,0.411477591021527,1.37915503779487,2.34026580479115,3.5706963646091
"13",-0.739555382715988,0.468100937773359,1.41509521822569,2.35654520179708,3.57071673455822
"14",-0.640865623550569,0.54249472487366,1.46231471839417,2.37793365840987,3.57074349734992
"15",-0.565627314755344,0.59921046493247,1.4983135430517,2.39423961880098,3.57076390056872
"16",-0.463759304261971,0.6760000644996,1.5470537221916,2.41631687932868,3.57079152528517
"17",-0.341015796257951,0.768525920120017,1.60578207608076,2.44291836484539,3.57082481108288
"18",-0.244464368904099,0.841307801415011,1.65197846143808,2.46384339330105,3.57085099409214
"19",-0.198390844018354,0.876038699874672,1.67402298598987,2.47382863998296,3.5708634884107
"20",-0.110535398613753,0.942265422519767,1.71605865676591,2.49286903893602,3.57088731325536
"21",-0.0125652648386857,1.01611674554665,1.76293384214964,2.51410153539436,3.57091388104661
"22",-0.933438473587192,0.355948884630264,1.37308046227782,2.36574798661663,3.62305601199384
"23",-0.932995042924514,0.353335504651164,1.36889270193831,2.36140336305341,3.61851397968837
"24",-0.932475003701452,0.350270628434455,1.36398145016218,2.35630814784095,3.61318725074084
"25",-0.931927044339087,0.34704120353707,1.35880652052742,2.35093937804548,3.60757453757908
"26",-0.931469375094018,0.344343907799559,1.35448429100135,2.34645524841233,3.60288666039822
"27",-0.93102558821102,0.341728428435232,1.35029316654487,2.34210713472347,3.59834097938295
"28",-0.930584995569547,0.339131774490755,1.34613220851984,2.33779031742716,3.59382801678905
"29",-0.930086011481803,0.336190987750803,1.34141980153551,2.33290139524828,3.58871695430824
"30",-0.929686524364105,0.333836591196453,1.33764704419325,2.3289873196804,3.58462503301111
"31",-0.928959299376066,0.329550655737639,1.330779129594,2.32186214986655,3.57717611343753
"32",-0.928693039558997,0.327981440696557,1.32826457122232,2.31925340231397,3.57444883097039
"33",-0.927688444263543,0.322060810005444,1.31877717078486,2.30941062715913,3.56415882491574
"34",-0.927205856336096,0.319216654850779,1.31421960922418,2.3046823505379,3.55921570731913
"35",-0.926559181326009,0.315405444591303,1.30811240886737,2.29834638945908,3.5525918561335
"36",-0.925977460765277,0.311977046508,1.30261863849827,2.29264683594951,3.54663332927282
"37",-0.925674874367055,0.310193739029551,1.29976101183276,2.28968216961041,3.54353395596466
"38",-0.925259719143536,0.307747001772432,1.29584028491762,2.28561458189891,3.53928154731543
"39",-0.924559047620109,0.303617560490209,1.2892231414013,2.2787495764472,3.5321046133109
"40",-0.924148619932978,0.301198685203924,1.28534706136506,2.2747283079785,3.52790062853325
"41",-0.923478410598253,0.297248774306916,1.27901760285298,2.26816176350679,3.52103571682229
"42",-0.922755286487434,0.292987007644743,1.27218841708796,2.26107677322914,3.51362880243295
"43",-1.30287385574024,-0.371062172598585,0.497278906747866,1.55959485121642,3.08206721895636
"44",-1.28005156876639,-0.328600319763351,0.547700416031116,1.60566225807442,3.11183874784693
"45",-1.24208900394748,-0.257969324735747,0.631571494043946,1.68229072733796,3.1613606733132
"46",-1.21413089150128,-0.205952046481958,0.693339634235891,1.73872493736805,3.19783185397
"47",-1.17461557441309,-0.132432088930895,0.780641223202289,1.81848767900531,3.24937933486343
"48",-1.13389132438222,-0.0566628594971031,0.870613719722406,1.90069068446152,3.30250386107648
"49",-1.08717208056236,0.0302603150801903,0.97383101626054,1.99499474757348,3.36344881865438
"50",-1.03442669082343,0.128395394594874,1.09036193742667,2.10146274966467,3.43225484532895
"51",-0.994962711190481,0.201819835820405,1.17755010515735,2.18112186443875,3.48373535662955
"52",-0.956091748624225,0.274140942974757,1.26342811411921,2.25958395798063,3.53444228088101
"53",-0.912318046348814,0.355583809220182,1.3601377950566,2.34794236455725,3.5915447979504
"54",-0.895379639714104,0.387098447274238,1.39755998722359,2.38213299819747,3.61364084199185
"55",-0.862124682468868,0.448970733265283,1.47103049868316,2.44925903211364,3.65702172281048
"56",-0.806719948288612,0.552053636791472,1.59343673475841,2.56109499174958,3.72929684709281
"57",-0.768652265197683,0.622880206952404,1.67754004938994,2.63793564302343,3.77895589815413
"58",-0.726950524490486,0.700468098234968,1.76967212380591,2.72211173800978,3.83335555427079
"59",-0.679159698454839,0.789384995755448,1.87525687529949,2.81857881667738,3.89569838349623
"60",-0.656918937772228,0.830764892240004,1.92439361094045,2.86347239529884,3.92471131461779
"61",-0.6296218734706,0.881552260063574,1.98470128879339,2.91857225982575,3.96032016169258
"62",-0.577340111762423,0.978824736938072,2.10020790886828,3.02410441335007,4.02852138784921
"63",-0.534940237550401,1.057711534883,2.19388237561202,3.1096897087981,4.08383175446042
